89031-440;Escola agricola;Rua Albino Oswaldo Clasen
89031-230;Escola agricola;Rua Alcindino de Campos
89037-604;Escola agricola;Rua Alfonso Bragagnolo
89031-330;Escola agricola;Rua Alfredo Roedel
89031-250;Escola agricola;Rua Aline
89031-280;Escola agricola;Rua Almirante Lucas A Boiteux
89037-640;Escola agricola;Rua Aloys de Zutter
89037-753;Escola agricola;Rua Alvir Koehler
89037-762;Escola agricola;Rua Amabile Fidelis
89031-420;Escola agricola;Rua Andreas Kinas
89037-710;Escola agricola;Rua Anna Gals Kruger
89031-430;Escola agricola;Rua Antonieta de Barros
89037-605;Escola agricola;Rua Antonio Euzebio Reinert
89037-765;Escola agricola;Rua Antonio Jose Maximiano Vieira
89037-740;Escola agricola;Rua Aquidaba
89031-324;Escola agricola;Rua Aristides Joao Largura
89037-840;Escola agricola;Rua Aristides Simao Santiago
89037-630;Escola agricola;Rua Arthur Nahring
89037-724;Escola agricola;Rua Arthur Ricardo Wirth
89037-577;Escola agricola;Rua Artur Koball
89031-470;Escola agricola;Rua Augusto Bork
89031-200;Escola agricola;Rua Benjamin Constant
89035-100;Escola agricola;Rua Benjamin Constant
89035-105;Escola agricola;Rua Benjamin Constant
89035-198;Escola agricola;Rua Benjamin Constant
89037-005;Escola agricola;Rua Benjamin Constant
89037-500;Escola agricola;Rua Benjamin Constant
89037-501;Escola agricola;Rua Benjamin Constant
89037-502;Escola agricola;Rua Benjamin Constant
89037-686;Escola agricola;Rua Bertoldo Jensen
89037-651;Escola agricola;Rua Bertolino Longen
89037-557;Escola agricola;Rua Capao Alto
89037-691;Escola agricola;Rua Caramuru
89031-493;Escola agricola;Rua Carla Fernanda Damasio Mafra
89037-830;Escola agricola;Rua Carlos Erbs
89037-656;Escola agricola;Rua Carmelo Bogo
89037-235;Escola agricola;Rua Clara Silva da Costa
89037-700;Escola agricola;Rua Coripos
89031-480;Escola agricola;Rua Coronel Raulino Horn
89031-360;Escola agricola;Rua Correia Pinto
89031-540;Escola agricola;Rua Curt Dopheide
89037-698;Escola agricola;Rua David Fistarol
89037-652;Escola agricola;Rua Denise Michel
89031-350;Escola agricola;Rua Dionisio Cerqueira
89037-504;Escola agricola;Rua Dona Emma
89037-505;Escola agricola;Rua dos Advogados
89037-675;Escola agricola;Rua Doutor Hugo Straube
89037-690;Escola agricola;Rua Doutor Paulo Aldinger
89035-187;Escola agricola;Rua Edmundo da Luz Pinto
89037-620;Escola agricola;Rua Edmundo da Luz Pinto
89037-621;Escola agricola;Rua Edmundo da Luz Pinto
89037-668;Escola agricola;Rua Elisa Cardoso
89031-260;Escola agricola;Rua Elise Jensen
89031-460;Escola agricola;Rua Elsbeth Koehler
89031-240;Escola agricola;Rua Emilio Ninow
89031-550;Escola agricola;Rua Engenheiro Weitnauer
89031-245;Escola agricola;Rua Ernesto Jensem
89031-572;Escola agricola;Rua Ernesto Rhenius
89031-515;Escola agricola;Rua Eugenio Vick
89037-615;Escola agricola;Rua Farmaceutico Gottlieb Ellinger
89037-722;Escola agricola;Rua Felipe Jose Sestrem
89031-560;Escola agricola;Rua Francisco Albo
89037-695;Escola agricola;Rua Francisco da Cunha Silveira
89037-560;Escola agricola;Rua Francisco Runze
89037-693;Escola agricola;Rua Frei Jose
89037-490;Escola agricola;Rua Germano Grosch
89037-654;Escola agricola;Rua Gertrudes Bogo
89037-542;Escola agricola;Rua Goncalves Dias
89037-570;Escola agricola;Rua Gotthelf Engicht
89031-270;Escola agricola;Rua Gottlieb Reif
89037-669;Escola agricola;Rua Guiomar Paulo Lehn
89037-650;Escola agricola;Rua Harry Pofhal
89037-585;Escola agricola;Rua Hellmuth Jensen
89037-670;Escola agricola;Rua Henrique Probst
89037-575;Escola agricola;Rua Hermogenes R da Silva
89037-582;Escola agricola;Rua Irineu Jensen
89037-555;Escola agricola;Rua Irmgard Carl
89037-603;Escola agricola;Rua Ivo Wippel
89031-320;Escola agricola;Rua Jadir Budal de Carvalho
89037-602;Escola agricola;Rua Joao Angelo Merlo
89037-566;Escola agricola;Rua Joao de Deus Souza
89037-610;Escola agricola;Rua Joao Francisco Zimmermann
89037-810;Escola agricola;Rua Joao Sant'Anna de Oliveira
89037-790;Escola agricola;Rua Jose de Souza
89031-400;Escola agricola;Rua Jose Deeke
89031-401;Escola agricola;Rua Jose Deeke
89031-577;Escola agricola;Rua Jose Deeke
89031-582;Escola agricola;Rua Jose Deeke
89037-590;Escola agricola;Rua Jose Fischer
89031-491;Escola agricola;Rua Jose Machado
89037-520;Escola agricola;Rua Jupiter
89037-696;Escola agricola;Rua Laje de Pedra
89037-509;Escola agricola;Rua Laura Deschamps
89037-535;Escola agricola;Rua Leofrido Degang
89037-580;Escola agricola;Rua Leopoldo Colin
89037-666;Escola agricola;Rua Leopoldo dos Santos
89037-562;Escola agricola;Rua Lindolfo Goncalves
89037-767;Escola agricola;Rua Luis Bragagnolo
89037-745;Escola agricola;Rua Luis Olavo dos Santos
89031-300;Escola agricola;Rua Luiz Altemburg Senior
89031-326;Escola agricola;Rua Luiz Bonfanti
89037-664;Escola agricola;Rua Luiz Filgueiras
89037-750;Escola agricola;Rua Maestro Francisco Baumgarten
89031-555;Escola agricola;Rua Maria Balbina Zimmermann
89037-586;Escola agricola;Rua Maria dos Santos Pacheco
89037-551;Escola agricola;Rua Mario Jansen
89037-540;Escola agricola;Rua Mato Grosso
89037-761;Escola agricola;Rua Melio Tomelin
89032-040;Escola agricola;Rua Men de Sa
89037-514;Escola agricola;Rua Mercurio
89031-573;Escola agricola;Rua Natal Miglioli
89037-526;Escola agricola;Rua Netuno
89037-568;Escola agricola;Rua Nicolau Haskel
89037-760;Escola agricola;Rua Nicolau Reiter
89037-800;Escola agricola;Rua Norberto Seara Heusi
89037-705;Escola agricola;Rua Oito de Janeiro
89037-236;Escola agricola;Rua Olampio Tomas da Silva
89037-512;Escola agricola;Rua Orion
89031-331;Escola agricola;Rua Orlando Zimmermann
89037-756;Escola agricola;Rua Otilia Santos Rosa
89031-570;Escola agricola;Rua Otilio Verdi
89037-584;Escola agricola;Rua Paul Lenz
89031-492;Escola agricola;Rua Peter Thomsem
89037-802;Escola agricola;Rua Pintor Alfredo Volpi
89037-528;Escola agricola;Rua Plutao
89037-715;Escola agricola;Rua Professor Carlos Techentin
89031-510;Escola agricola;Rua Professor Heriberto Muller
89037-550;Escola agricola;Rua Quintino Bocaiuva
89037-237;Escola agricola;Rua Ralf Pereira
89037-770;Escola agricola;Rua Raymundo Nilton de Figueiredo
89037-660;Escola agricola;Rua Ricardo Koball
89037-680;Escola agricola;Rua Ricardo Paul
89031-310;Escola agricola;Rua Romeu Cani
89037-730;Escola agricola;Rua Roza Angela Cunha
89031-340;Escola agricola;Rua Santarem
89037-625;Escola agricola;Rua Sao Manoel
89037-522;Escola agricola;Rua Saturno
89031-450;Escola agricola;Rua Sibaldo Hadlich
89031-490;Escola agricola;Rua Theodoro Lueders
89037-530;Escola agricola;Rua Thome Venera dos Santos
89031-290;Escola agricola;Rua Turiacu
89037-720;Escola agricola;Rua Ubatuba
89037-553;Escola agricola;Rua Udo de Czekus
89037-524;Escola agricola;Rua Urano
89037-510;Escola agricola;Rua Ursa Maior
89037-820;Escola agricola;Rua Valentim Fortunato Bonelli
89037-662;Escola agricola;Rua Valinhos
89037-805;Escola agricola;Rua Venancio Rampeloti
89037-515;Escola agricola;Rua Venus
89037-685;Escola agricola;Rua Vereador Newton Borges dos Reis
89037-606;Escola agricola;Rua Victor Leicht
89037-513;Escola agricola;Rua Vitor Modesto de Freitas
89037-728;Escola agricola;Rua Vitorio Gregorio Marciano
89037-546;Escola agricola;Rua Walter Voss
89060-279;Fidelis;Loteamento Bevenutti
89060-005;Fidelis;Rodovia BR-470
89060-010;Fidelis;Rua 1deg de Janeiro
89060-230;Fidelis;Rua Agripino Grieco
89060-240;Fidelis;Rua Alceu Amoroso Lima
89060-386;Fidelis;Rua Alfredo Mette
89060-101;Fidelis;Rua Alma Passold
89060-110;Fidelis;Rua Alois Scharf
89060-270;Fidelis;Rua Andre Davi Mees Simao
89060-360;Fidelis;Rua Anna Rosemann
89060-324;Fidelis;Rua Antonio Olavo Mafra
89060-325;Fidelis;Rua Bruno Manke
89060-272;Fidelis;Rua Chico Mendes
89060-050;Fidelis;Rua Clara Sasse
89060-250;Fidelis;Rua Cyro dos Anjos
89060-108;Fidelis;Rua Daniel Krause
89060-285;Fidelis;Rua Denis Diderot
89060-287;Fidelis;Rua Deputado Florestan Fernandes
89060-315;Fidelis;Rua Ella Hofmann
89060-020;Fidelis;Rua Emilio Buerger
89060-012;Fidelis;Rua Frieda Beck
89060-350;Fidelis;Rua Fritz Rosemann
89060-395;Fidelis;Rua Gerda Hedler
89060-140;Fidelis;Rua Gilberto Amado
89060-170;Fidelis;Rua Godofredo Rangel
89058-350;Fidelis;Rua Guilherme Scharf
89060-000;Fidelis;Rua Guilherme Scharf
89060-001;Fidelis;Rua Guilherme Scharf
89062-000;Fidelis;Rua Guilherme Scharf
89066-032;Fidelis;Rua Guilherme Scharf
89060-190;Fidelis;Rua Guimaraes Rosa
89060-370;Fidelis;Rua Hermann Berg
89060-320;Fidelis;Rua Hermann Glatz
89060-317;Fidelis;Rua Joana Eichstaedt
89060-316;Fidelis;Rua Joao Marcus Faustino
89060-210;Fidelis;Rua Jorge de Lima
89060-035;Fidelis;Rua Jose Sautner
89060-130;Fidelis;Rua Lima Barreto
89060-265;Fidelis;Rua Luiz Gonzaga
89060-371;Fidelis;Rua Magdalena Berg
89060-220;Fidelis;Rua Manuel Bandeira
89060-112;Fidelis;Rua Mara Aparecida Freitas
89060-180;Fidelis;Rua Mario de Andrade
89060-056;Fidelis;Rua Mont Blanc
89060-058;Fidelis;Rua Monte Belo
89060-057;Fidelis;Rua Monte da Boa Vista
89060-255;Fidelis;Rua Oito de Outubro
89060-276;Fidelis;Rua Osmair Pexer
89060-200;Fidelis;Rua Osvaldo de Andrade
89060-310;Fidelis;Rua Paulo Krueger
89060-160;Fidelis;Rua Pedro Nava
89060-375;Fidelis;Rua Pedro Vermohlen
89060-175;Fidelis;Rua Poeta Ludovico Ariosto
89060-280;Fidelis;Rua Poeta Pablo Neruda
89060-300;Fidelis;Rua Professor Hermann Lange
89060-301;Fidelis;Rua Professor Hermann Lange
89060-260;Fidelis;Rua Raul Seixas
89060-380;Fidelis;Rua Richardo Kasulke
89060-030;Fidelis;Rua Roberto Baumgarten
89060-385;Fidelis;Rua Rogerio Haag
89060-120;Fidelis;Rua Ronaldo de Carvalho
89060-150;Fidelis;Rua Silvio Romero
89060-060;Fidelis;Rua Theodoro Pasold
89060-278;Fidelis;Rua Tom Jobim
89060-266;Fidelis;Rua Venancio Patricio Borges
89060-390;Fidelis;Rua Victor Wruck
89060-090;Fidelis;Rua Wilfrido Passold
89060-100;Fidelis;Rua Wilhelm Alsleben
89060-326;Fidelis;Rua Wilhelm Rosemann
89060-040;Fidelis;Rua Wilhelm Utech
89058-068;Fortaleza;Loteamento Verde Vale
89056-600;Fortaleza;Rodovia BR-470
89056-500;Fortaleza;Rua 1deg de Janeiro
89056-150;Fortaleza;Rua 25 de Agosto
89056-161;Fortaleza;Rua Admar Manoel dos Santos
89056-010;Fortaleza;Rua Adolfo Radunz
89057-020;Fortaleza;Rua Agenor Francisco Martins
89055-040;Fortaleza;Rua Agnes Michel
89057-100;Fortaleza;Rua Agrolandia
89056-130;Fortaleza;Rua Albert Einstein
89056-560;Fortaleza;Rua Albert Goll
89055-050;Fortaleza;Rua Alberto Felicio Adriano
89057-030;Fortaleza;Rua Alexandre Grahan Bell
89056-417;Fortaleza;Rua Alfonso Haskel
89056-487;Fortaleza;Rua Alfredo Bernardino
89056-405;Fortaleza;Rua Alfredo Rothenburg
89057-180;Fortaleza;Rua Alida Kniss
89056-111;Fortaleza;Rua Amelia Mafra Dai
89055-250;Fortaleza;Rua Anastacia
89057-101;Fortaleza;Rua Angela Aparecida Schwartz
89057-060;Fortaleza;Rua Angelo Jose Hermes
89056-020;Fortaleza;Rua Angra dos Reis
89057-214;Fortaleza;Rua Anna Puff
89056-114;Fortaleza;Rua Antonio Estefano Dai
89056-260;Fortaleza;Rua Antonio Gorgik
89056-090;Fortaleza;Rua Antonio Junkes
89056-170;Fortaleza;Rua Antonio Rodrigues da Silva
89056-165;Fortaleza;Rua Arao Manoel da Silva
89056-490;Fortaleza;Rua Arco Iris
89053-480;Fortaleza;Rua Arnoldo Haertel
89056-164;Fortaleza;Rua Artur Correa
89057-220;Fortaleza;Rua Artur Pamplona Soares
89056-418;Fortaleza;Rua Ary Morauer
89057-280;Fortaleza;Rua Augusto Setter
89053-490;Fortaleza;Rua Babilonia
89056-400;Fortaleza;Rua Bartolomeu de Gusmao
89056-250;Fortaleza;Rua Bom Jardim
89056-030;Fortaleza;Rua Bruno Hoeltgebaum
89056-190;Fortaleza;Rua Bruno Tribess
89055-150;Fortaleza;Rua Cacilda Becker
89057-222;Fortaleza;Rua Carlos Haag
89056-112;Fortaleza;Rua Carlos Ricardo Vizentainer
89056-330;Fortaleza;Rua Carmen Miranda
89056-280;Fortaleza;Rua Caruaru
89056-102;Fortaleza;Rua Catarina Miranda de Souza
89055-145;Fortaleza;Rua Cidade de Toluca
89056-115;Fortaleza;Rua Claudio Joao Mueller
89055-300;Fortaleza;Rua Conceicao Manoel Joaquim
89057-233;Fortaleza;Rua Conde de Araruana
89057-231;Fortaleza;Rua Conde de Mesquita
89057-239;Fortaleza;Rua Conde de Mota Maia
89057-238;Fortaleza;Rua Conde de Parnaiba
89057-234;Fortaleza;Rua Conde de Passe
89057-241;Fortaleza;Rua Conde de Sao Simao
89057-232;Fortaleza;Rua Conde do Pinhal
89057-236;Fortaleza;Rua Conde dos Prados
89056-158;Fortaleza;Rua Congonhas
89056-036;Fortaleza;Rua Cora Persuhn
89057-317;Fortaleza;Rua Daniel Lanser
89056-451;Fortaleza;Rua Dario Loth
89057-034;Fortaleza;Rua das Flores
89057-051;Fortaleza;Rua Deodoro Pereira
89055-060;Fortaleza;Rua do Engenho
89057-242;Fortaleza;Rua dos Condes
89056-117;Fortaleza;Rua Eclair Martins da Silva
89056-540;Fortaleza;Rua Edmundo Goldacker
89056-630;Fortaleza;Rua Eduardo Goldacker
89056-470;Fortaleza;Rua Eduardo Schwartz
89056-460;Fortaleza;Rua Elisabeth Loth
89056-340;Fortaleza;Rua Ellis Regina
89057-080;Fortaleza;Rua Elsa Gomes
89057-150;Fortaleza;Rua Emilio Voigt
89057-195;Fortaleza;Rua Erich Klitzke
89056-402;Fortaleza;Rua Erich Storrer
89056-514;Fortaleza;Rua Ervino Seiler
89056-034;Fortaleza;Rua Evilasio Oechsler
89056-488;Fortaleza;Rua Felicio Luciani
89056-160;Fortaleza;Rua Fernando Klitzke
89056-446;Fortaleza;Rua Filadelfia
89055-160;Fortaleza;Rua Flavio Cavalcanti
89057-040;Fortaleza;Rua Fraiburgo
89057-140;Fortaleza;Rua Francisco Marcos
89056-109;Fortaleza;Rua Francisco Simas
89053-188;Fortaleza;Rua Francisco Vahldieck
89056-000;Fortaleza;Rua Francisco Vahldieck
89056-001;Fortaleza;Rua Francisco Vahldieck
89057-000;Fortaleza;Rua Francisco Vahldieck
89057-001;Fortaleza;Rua Francisco Vahldieck
89057-700;Fortaleza;Rua Francisco Vahldieck
89058-000;Fortaleza;Rua Francisco Vahldieck
89056-040;Fortaleza;Rua Frieda Weber
89056-098;Fortaleza;Rua Fritz Koegler
89056-100;Fortaleza;Rua Fritz Koegler
89056-101;Fortaleza;Rua Fritz Koegler
89055-200;Fortaleza;Rua Fritz Spernau
89055-130;Fortaleza;Rua Galileu Galilei
89056-512;Fortaleza;Rua Georg Wilhelm Adolf Trager
89056-413;Fortaleza;Rua Giovani Pacheco
89056-135;Fortaleza;Rua Gravata
89056-163;Fortaleza;Rua Guelfo Roveri
89055-482;Fortaleza;Rua Guilherme Lueders
89055-020;Fortaleza;Rua Gustav Michel
89056-610;Fortaleza;Rua Gustavo Kuhlmann
89056-050;Fortaleza;Rua Guttenberg
89057-290;Fortaleza;Rua Hans Witthoft
89056-145;Fortaleza;Rua Harry Hadlich
89056-210;Fortaleza;Rua Harry Wruck
89057-230;Fortaleza;Rua Heinrich Piske
89057-294;Fortaleza;Rua Heinz Schuhardt
89056-445;Fortaleza;Rua Helmuth Loth
89056-458;Fortaleza;Rua Helmuth Wandrey
89056-430;Fortaleza;Rua Henry Mill
89056-113;Fortaleza;Rua Hercilio Adriano Benjamin
89057-235;Fortaleza;Rua Hermann Klitzke
89057-228;Fortaleza;Rua Herminio Sergio Rezende
89056-605;Fortaleza;Rua Hilda Bennertz
89056-620;Fortaleza;Rua Hilda Kuhlmann
89056-450;Fortaleza;Rua Hugo Loth Junior
89057-110;Fortaleza;Rua Imbuia
89056-200;Fortaleza;Rua Ipojuca
89056-255;Fortaleza;Rua Iraja
89055-480;Fortaleza;Rua Ivaldo Trapp
89057-250;Fortaleza;Rua Jackson Hermo Fritzke
89056-120;Fortaleza;Rua James Dewar
89056-320;Fortaleza;Rua Jardel Filho
89056-106;Fortaleza;Rua Jean Carlos Chaves de Souza
89057-224;Fortaleza;Rua Jerico
89057-226;Fortaleza;Rua Jerusalem
89055-090;Fortaleza;Rua Joao Baptista Beduschi
89056-442;Fortaleza;Rua Joao Bisatto
89055-070;Fortaleza;Rua Joao Eleuterio Nunes
89056-230;Fortaleza;Rua Joao Jose de Souza
89056-270;Fortaleza;Rua Joao Julio Vanin
89057-170;Fortaleza;Rua Johann Maul
89055-140;Fortaleza;Rua Johann Sebastian Bach
89056-140;Fortaleza;Rua John Walker
89057-172;Fortaleza;Rua Johnny Baumann
89056-240;Fortaleza;Rua Jose Arnaldo Pamplona
89056-080;Fortaleza;Rua Jose Augusto Maba
89055-210;Fortaleza;Rua Jose Francisco de Brito
89056-457;Fortaleza;Rua Jose Iaginski
89056-415;Fortaleza;Rua Jose Manoel Gouveia
89056-412;Fortaleza;Rua Jose Patricio Mendes da Rosa
89057-210;Fortaleza;Rua Jose Puff
89056-421;Fortaleza;Rua Jose Roling
89055-240;Fortaleza;Rua Jose Steil
89056-435;Fortaleza;Rua Jose Tomio
89056-118;Fortaleza;Rua Julio Cesar Bublitz
89057-050;Fortaleza;Rua Julio Kleine
89055-000;Fortaleza;Rua Julio Michel
89056-180;Fortaleza;Rua Juvenal Correa
89056-070;Fortaleza;Rua Leonor Virmond Leitao
89057-215;Fortaleza;Rua Leonora Zimmer
89056-110;Fortaleza;Rua Leopoldo Keunecke
89056-116;Fortaleza;Rua Liliane dos Santos
89056-565;Fortaleza;Rua Lilli Cordeiro
89056-550;Fortaleza;Rua Lothar Gebien
89056-015;Fortaleza;Rua Macae
89057-120;Fortaleza;Rua Manoel Pinheiro da Silva Neto
89056-480;Fortaleza;Rua Marcos Peixer
89057-155;Fortaleza;Rua Maria Bruch
89056-220;Fortaleza;Rua Maria de Souza Maba
89056-530;Fortaleza;Rua Martha Cordeiro
89056-108;Fortaleza;Rua Martha da Luz
89056-105;Fortaleza;Rua Matilde Bento
89056-510;Fortaleza;Rua Max Aldemann
89055-260;Fortaleza;Rua Max Scheidemantel
89055-110;Fortaleza;Rua Miguel Arcangelo Longhi
89056-300;Fortaleza;Rua Miguel Servet
89055-120;Fortaleza;Rua Narcisio Maximiliano da Silva
89056-475;Fortaleza;Rua Nicolau Fischer
89056-032;Fortaleza;Rua Nilton Persuhn
89056-456;Fortaleza;Rua Oswaldo Bonetti Kuestner
89057-240;Fortaleza;Rua Otto Schuhardt
89056-085;Fortaleza;Rua Otto Schwantz
89056-060;Fortaleza;Rua Otto Weber
89057-160;Fortaleza;Rua Paula Hoeltgebaum
89056-104;Fortaleza;Rua Pedro Goncalves
89056-419;Fortaleza;Rua Pedro Schmitt
89053-470;Fortaleza;Rua Phelippe Oechsler
89057-070;Fortaleza;Rua Polonia
89057-213;Fortaleza;Rua Prefeita Dorcelina Folador
89057-036;Fortaleza;Rua Primavera
89056-045;Fortaleza;Rua Quadrangular
89055-170;Fortaleza;Rua Quinze de Agosto
89056-516;Fortaleza;Rua Ralf Grahl
89057-190;Fortaleza;Rua Reinhold Maul
89056-103;Fortaleza;Rua Renilde Schmitt Zimmermann
89057-211;Fortaleza;Rua Ricardo Scholemberg
89056-162;Fortaleza;Rua Roberto Costa Althoff
89057-291;Fortaleza;Rua Rogerio de Andrade
89056-022;Fortaleza;Rua Rolando Rothermel
89058-015;Fortaleza;Rua Rudi Jennrich
89056-485;Fortaleza;Rua Rudolfo Liesenberg
89057-205;Fortaleza;Rua Samuel Morse
89053-395;Fortaleza;Rua Santa Anna
89057-022;Fortaleza;Rua Sao Benedito
89055-230;Fortaleza;Rua Sargento Jones Artur Senabio
89056-440;Fortaleza;Rua Seberino Juliao Anacleto
89056-310;Fortaleza;Rua Sergio Cardoso
89057-130;Fortaleza;Rua Sirio Chicatto
89057-090;Fortaleza;Rua Solidariedade
89057-174;Fortaleza;Rua Tailandia
89057-010;Fortaleza;Rua Thomas Edison
89055-010;Fortaleza;Rua Tres de Junho
89055-390;Fortaleza;Rua Valdelar dos Santos
89056-401;Fortaleza;Rua Valter Rodrigues da Silva
89056-455;Fortaleza;Rua Vereador Agnelo Paulo Lanser
89057-223;Fortaleza;Rua Victor Lueders
89055-030;Fortaleza;Rua Vinte e Seis de Abril
89055-180;Fortaleza;Rua Vinte e Um de Fevereiro
89056-075;Fortaleza;Rua Virgilia Amarante
89056-420;Fortaleza;Rua Vital Brasil
89055-190;Fortaleza;Rua Wilibald Lemcke
89057-212;Fortaleza;Rua Willi Zimmer
89056-410;Fortaleza;Rua William Murdoch
89056-107;Fortaleza;Rua Zilmar Rubens Franca
89058-020;Fortaleza alta;Rodovia BR-470
89058-140;Fortaleza alta;Rua Aconcagua
89058-085;Fortaleza alta;Rua Ageu Adao Sabino de Souza
89058-254;Fortaleza alta;Rua Ajuricaba
89058-005;Fortaleza alta;Rua Anna Debatin
89060-075;Fortaleza alta;Rua Arthur Schwantz
89058-256;Fortaleza alta;Rua Baurim
89060-068;Fortaleza alta;Rua Carlos Schmoehler
89058-259;Fortaleza alta;Rua Casper Libero
89058-170;Fortaleza alta;Rua Cordilheira dos Andes
89058-080;Fortaleza alta;Rua das Bromelias
89058-008;Fortaleza alta;Rua Dezoito de Julho
89058-261;Fortaleza alta;Rua do Penta
89058-251;Fortaleza alta;Rua Domingos Cardoso
89058-257;Fortaleza alta;Rua Edemir Lourenco
89058-004;Fortaleza alta;Rua Emilia Piske
89058-150;Fortaleza alta;Rua Everest
89058-210;Fortaleza alta;Rua Felicio Krauss
89058-030;Fortaleza alta;Rua Felippe Wuerges
89058-090;Fortaleza alta;Rua Felix Oliveira Pereira
89058-406;Fortaleza alta;Rua Finlandia
89058-000;Fortaleza alta;Rua Francisco Vahldieck
89058-011;Fortaleza alta;Rua Frederico Debatin
89060-088;Fortaleza alta;Rua Frederico Schwanz
89058-002;Fortaleza alta;Rua Frieda Piske
89060-063;Fortaleza alta;Rua Fritz Georg
89058-060;Fortaleza alta;Rua Gilberto Zago Moura
89058-350;Fortaleza alta;Rua Guilherme Scharf
89058-006;Fortaleza alta;Rua Hermann Piske
89056-016;Fortaleza alta;Rua Herondina Schimilla
89060-065;Fortaleza alta;Rua Hildegard Dorow
89058-240;Fortaleza alta;Rua Hildo Kasulke
89058-065;Fortaleza alta;Rua Himalaia
89058-260;Fortaleza alta;Rua Indiginas Baroro
89058-255;Fortaleza alta;Rua Ivo Locatelli
89058-035;Fortaleza alta;Rua Joaquim Cristofolini
89058-230;Fortaleza alta;Rua Jose Antonio da Silva
89058-250;Fortaleza alta;Rua Juventino Pereira
89060-061;Fortaleza alta;Rua Leopoldo Phiffer
89060-069;Fortaleza alta;Rua Luiz Krutzsch
89058-050;Fortaleza alta;Rua Maracaju
89058-262;Fortaleza alta;Rua Maria Echsler
89058-253;Fortaleza alta;Rua Metilde Dal Molin Nunzio
89058-220;Fortaleza alta;Rua Miguel Pauly
89058-404;Fortaleza alta;Rua Monaco
89060-072;Fortaleza alta;Rua Monte Belo
89060-082;Fortaleza alta;Rua Monte da Boa Vista
89060-086;Fortaleza alta;Rua Monte Fuji
89060-084;Fortaleza alta;Rua Monte Meru
89060-073;Fortaleza alta;Rua Monte Olimpo
89058-110;Fortaleza alta;Rua Monte Pascoal
89058-252;Fortaleza alta;Rua Morada do Sol
89058-408;Fortaleza alta;Rua Noruega
89058-160;Fortaleza alta;Rua Pico da Bandeira
89058-003;Fortaleza alta;Rua Raul Alexandre Piske
89058-001;Fortaleza alta;Rua Ruth Marcia Piske
89058-010;Fortaleza alta;Rua Samuel Morse
